Timestamp,MMSI,Distance_km
2025-01-30 14:30:59,211190000,8550.406939401379
2025-01-30 14:37:50,2579999,201.88812464326267
2025-01-30 14:38:10,2579999,201.88812464326267
2025-01-30 14:34:31,212499000,76.74459179165346
2025-01-30 14:34:34,212499000,76.72499500903051
2025-01-30 14:36:26,219019887,169.99795743378718
2025-01-30 14:52:40,235116828,172.09026173502764
2025-01-30 15:06:50,2579999,201.88848314589941
2025-01-30 15:07:10,2579999,201.88790363989915
2025-01-30 15:00:45,219000429,9521.996740274079
2025-01-30 15:13:26,245286000,14768.857116970552
2025-01-30 15:20:06,265572330,85.2494808258037
2025-01-30 15:20:16,265572330,85.24925843595095
2025-01-30 15:32:05,250002821,3692.23387734341
2025-01-30 15:32:55,354540000,589.9152247919851
2025-01-30 15:33:06,354540000,590.0863976499313
2025-01-30 15:46:30,2579999,201.88701367651768
2025-01-30 16:06:25,219019887,173.90541453920196
2025-01-30 16:05:56,265572330,1111.9492664455875
2025-01-30 16:06:07,265572330,1111.9494888356594
2025-01-30 16:13:10,2579999,201.88567430706814
2025-01-30 16:13:30,2579999,201.88617125028443
2025-01-30 16:22:40,636023501,194.325589596165
2025-01-30 16:54:04,219018851,140.6380475218359
2025-01-30 16:55:02,219018851,140.67589495598122
2025-01-30 16:46:49,250002821,641.5132044658916
2025-01-30 17:00:50,2579999,201.88994121816205
2025-01-30 17:01:00,2579999,201.88980902396892
2025-01-30 17:01:10,2579999,201.88998345192778
2025-01-30 16:59:43,205196000,730.747827371296
2025-01-30 17:11:10,2579999,201.88608474892692
2025-01-30 17:11:12,2579999,201.88623476559997
2025-01-30 17:11:30,2579999,201.88582310433932
2025-01-30 17:30:10,2579999,201.88718218429364
2025-01-30 17:48:30,2579999,201.88627475474664
2025-01-30 17:48:50,2579999,201.88841561631278
2025-01-30 17:47:46,219002332,84.4717802745787
2025-01-30 17:47:41,245489000,731.1065194969957
2025-01-30 17:49:32,246925000,2914.9079518096096
2025-01-30 17:42:06,265572330,41.597456651944775
2025-01-30 17:42:17,265572330,41.597456651944775
2025-01-30 17:59:10,2579999,201.88977529077826
2025-01-30 17:59:12,218413000,766.3193920088072
2025-01-30 17:50:52,248971000,42.48776154007124
2025-01-30 17:50:55,248971000,42.506249622431554
2025-01-30 18:03:50,210359000,578.8382369919873
2025-01-30 18:09:30,2579999,201.88709895966898
2025-01-30 18:10:17,265572330,94.51535407328083
2025-01-30 18:10:26,265572330,94.5156876478747
2025-01-30 18:10:56,265572330,685.637625093852
2025-01-30 18:11:07,265572330,685.6375006955428
2025-01-30 18:14:55,636019541,2079.4326351514183
2025-01-30 18:20:27,211190000,92.32147816039775
2025-01-30 18:20:32,211190000,92.27889124764579
2025-01-30 18:26:11,219423000,2065.0594203077817
2025-01-30 18:27:52,2579999,201.88750544452262
2025-01-30 18:28:10,2579999,201.88724379172345
2025-01-30 18:37:19,245693000,44.96444846193796
2025-01-30 18:46:30,2579999,201.88437732067243
2025-01-30 18:46:32,2579999,201.88384937436294
2025-01-30 18:46:50,2579999,201.88413350543323
2025-01-30 18:57:10,2579999,201.88761897880465
2025-01-30 19:03:11,311001115,3109.268788541499
2025-01-30 19:07:12,265586020,53.194094477458876
2025-01-30 19:15:50,2579999,201.88734534823067
2025-01-30 19:25:52,2579999,201.88930630241427
2025-01-30 19:26:10,2579999,201.88916094591352
2025-01-30 19:27:30,250002903,193.90032647677188
2025-01-30 19:28:36,250002903,193.89455714637032
2025-01-30 19:55:10,2579999,201.88628338517307
2025-01-30 19:57:35,248971000,371.318531112265
2025-01-30 20:08:37,212499000,80.73022529778241
2025-01-30 20:08:50,212499000,80.73323670780374
2025-01-30 20:10:30,2579999,201.8859057615202
2025-01-30 20:10:50,2579999,201.88573326364278
2025-01-30 20:13:50,2579999,201.88602000820913
2025-01-30 20:10:29,219000429,243.79950497858795
2025-01-30 20:10:42,258763000,15935.018024349838
2025-01-30 20:16:46,265572330,94.51568764787399
2025-01-30 20:16:57,265572330,94.51568764787399
2025-01-30 20:35:10,219000429,1189.1682122192333
2025-01-30 20:35:19,219000429,1189.2376480391197
2025-01-30 20:31:34,248971000,1016.3401764355
2025-01-30 20:31:37,248971000,1016.3640953147135
2025-01-30 20:44:30,2579999,201.88576737425032
2025-01-30 20:44:32,2579999,201.8865906970315
2025-01-30 20:44:50,2579999,201.8870426732872
2025-01-30 20:41:04,248971000,54.58096362818615
2025-01-30 20:41:09,248971000,54.61611464590225
2025-01-30 20:53:10,2579999,201.88822150053105
2025-01-30 20:50:02,246925000,731.1117788297651
2025-01-30 21:13:30,2579999,201.89046001278453
2025-01-30 21:13:50,2579999,201.89109766243172
2025-01-30 21:18:57,248971000,50.46745539490943
2025-01-30 21:21:30,250002903,193.7969451091927
2025-01-30 21:22:37,250002903,193.796996716701
2025-01-30 21:32:10,2579999,201.8848403789048
2025-01-30 21:32:12,2579999,201.88463221919312
2025-01-30 21:32:30,2579999,201.88648702440696
2025-01-30 21:30:32,219016577,1554.6170479720329
2025-01-30 21:38:37,265572330,747.8183642792095
2025-01-30 21:38:47,265572330,747.8183450048027
2025-01-30 21:50:50,2579999,201.88659296007353
2025-01-30 21:51:10,2579999,201.88650574362842
2025-01-30 21:51:35,250002821,469.2866340244396
2025-01-30 21:51:41,250002821,469.32766702499543
2025-01-30 22:09:29,250002903,149.588009080716
2025-01-30 22:10:38,250002903,149.588009080716
2025-01-30 22:19:50,2579999,201.87949298779336
2025-01-30 22:20:10,2579999,201.87900070514485
2025-01-30 22:16:30,250002903,149.57719346759382
2025-01-30 22:16:37,250002903,149.57633678009466
2025-01-30 22:30:10,2579999,201.88414249273666
2025-01-30 22:30:12,2579999,201.88509994452056
2025-01-30 22:30:30,2579999,201.8850662315116
2025-01-30 22:38:30,2579999,201.88844227427586
2025-01-30 22:38:32,2579999,201.88902178055264
2025-01-30 22:38:50,2579999,201.88933498355198
2025-01-30 22:37:29,211378700,4091.7173620463923
2025-01-30 22:30:50,219000431,291.8397418246734
2025-01-30 22:49:10,2579999,201.8873273615778
2025-01-30 23:06:08,219000429,11465.305884067224
2025-01-30 23:00:25,219019887,170.08317564030818
2025-01-30 23:00:52,246607000,194.32703478744907
2025-01-30 23:03:59,538010230,151.299276670125
2025-01-30 23:14:22,210399000,213.10991770699187
2025-01-30 23:14:31,210399000,213.10991770699187
2025-01-30 23:15:21,245489000,731.1062517782308
2025-01-30 23:17:50,2579999,201.8852514038052
2025-01-30 23:17:52,2579999,201.88515759847152
2025-01-30 23:18:10,2579999,201.8849540948166
2025-01-30 23:17:31,210399000,187.73005846076146
2025-01-30 23:22:01,266262000,611.3198998934652
2025-01-30 23:28:10,2579999,201.88396880395183
2025-01-30 23:28:12,2579999,201.88411416503487
2025-01-30 23:28:30,2579999,201.88408509278622
2025-01-30 23:34:00,245489000,731.1065397804849
2025-01-30 23:37:02,245489000,2914.9077292070806
2025-01-30 23:39:28,261006820,683.4042455027717
2025-01-30 23:45:52,211869710,4663.85703704037
2025-01-30 23:57:50,2579999,201.8892706563283
2025-01-30 23:55:38,211833390,591.2623611354359
2025-01-30 23:53:59,219016906,91.28047125735485
2025-01-30 23:58:18,255806476,119.90390844646166
2025-01-30 23:58:29,255806476,119.88479858560022
